slice_file_name,fsID,start,end,salience,fold,classID,class
4-169127-B-414___1.wav,8663,0.0,0.7,1,5,0,Not_a_drone
Membo_2_013-membo_003____1.wav,675,0.0,0.7,1,1,1,Drone
electric_toothbrush___119.wav,12008,82.6,83.3,1,8,0,Not_a_drone
mixed_membo_27-membo_000____1.wav,1114,0.0,0.7,1,1,1,Drone
134717-0-0-28___1.wav,3426,0.0,0.7,1,3,0,Not_a_drone
4-204123-A-391___1.wav,9540,0.0,0.7,1,1,0,Not_a_drone
4-154405-B-270___1.wav,8294,0.0,0.7,1,5,0,Not_a_drone
103074-7-4-4___1.wav,3298,0.0,0.7,1,2,0,Not_a_drone
doing_the_dishes017___3.wav,12006,1.4,2.1,1,5,0,Not_a_drone
155202-9-0-6___3.wav,3520,1.4,2.1,1,4,0,Not_a_drone
103258-5-0-4___2.wav,3315,0.7,1.4,1,8,0,Not_a_drone
15_m(9)___58.wav,29,39.9,40.6,1,8,1,Drone
silence257___1.wav,12310,0.0,0.7,1,3,0,Not_a_drone
78360-4-0-0___1.wav,11934,0.0,0.7,1,8,0,Not_a_drone
3-140199-D-81___1.wav,6578,0.0,0.7,1,2,0,Not_a_drone
doing_the_dishes010___7.wav,11999,4.2,4.9,1,4,0,Not_a_drone
2-79769-A-264___1.wav,5533,0.0,0.7,1,7,0,Not_a_drone
40722-8-0-2___2.wav,9817,0.7,1.4,1,5,0,Not_a_drone
5-150409-A-421___1.wav,9942,0.0,0.7,1,10,0,Not_a_drone
180937-7-3-5___2.wav,3781,0.7,1.4,1,7,0,Not_a_drone
124489-9-0-14___4.wav,3392,2.1,2.8,1,7,0,Not_a_drone
3-187549-A-60___1.wav,7532,0.0,0.7,1,1,0,Not_a_drone
1-53501-A-321___1.wav,2651,0.0,0.7,1,2,0,Not_a_drone
2-135649-B-452___1.wav,4641,0.0,0.7,1,2,0,Not_a_drone
3-104958-A-124___1.wav,6026,0.0,0.7,1,3,0,Not_a_drone
134717-0-0-6___5.wav,3430,2.8,3.5,1,6,0,Not_a_drone
2-82077-A-71___1.wav,5595,0.0,0.7,1,7,0,Not_a_drone
3-129264-A-94___1.wav,6416,0.0,0.7,1,2,0,Not_a_drone
3-98869-A-464___1.wav,7901,0.0,0.7,1,9,0,Not_a_drone
57320-0-0-33___2.wav,11862,0.7,1.4,1,10,0,Not_a_drone
1-33658-A-264___1.wav,2204,0.0,0.7,1,4,0,Not_a_drone
4-181563-A-124___1.wav,8943,0.0,0.7,1,6,0,Not_a_drone
zz_g3___15.wav,1360,9.8,10.5,1,2,1,Drone
zz_l_r_4___7.wav,1368,4.2,4.9,1,8,1,Drone
electric_toothbrush___126.wav,12008,87.5,88.2,1,7,0,Not_a_drone
177621-0-0-57___5.wav,3707,2.8,3.5,1,8,0,Not_a_drone
r_l_10m_g6___24.wav,1352,16.1,16.8,1,2,1,Drone
5-244315-A-61___1.wav,11502,0.0,0.7,1,4,0,Not_a_drone
2-54962-A-231___1.wav,5165,0.0,0.7,1,1,0,Not_a_drone
2-64963-A-151___1.wav,5260,0.0,0.7,1,5,0,Not_a_drone
zz_g5___3.wav,1362,1.4,2.1,1,7,1,Drone
2-42101-A-431___1.wav,5065,0.0,0.7,1,5,0,Not_a_drone
zz_g4___106.wav,1361,73.5,74.2,1,5,1,Drone
zz_u_d_2___3.wav,1370,1.4,2.1,1,6,1,Drone
5-193339-A-100___1.wav,10366,0.0,0.7,1,8,0,Not_a_drone
5-215658-A-123___1.wav,10979,0.0,0.7,1,8,0,Not_a_drone
2-250710-A-393___1.wav,4947,0.0,0.7,1,9,0,Not_a_drone
3-138114-A-224___1.wav,6541,0.0,0.7,1,9,0,Not_a_drone
4-172377-A-170___1.wav,8734,0.0,0.7,1,9,0,Not_a_drone
77766-9-0-5___5.wav,11931,2.8,3.5,1,2,0,Not_a_drone
hand_fan___31.wav,12022,21.0,21.7,1,6,0,Not_a_drone
zz_g7___27.wav,1364,18.2,18.9,1,10,1,Drone
3-117883-A-372___1.wav,6179,0.0,0.7,1,10,0,Not_a_drone
14113-4-0-1___3.wav,3466,1.4,2.1,1,3,0,Not_a_drone
d4___2.wav,370,0.7,1.4,1,6,1,Drone
57584-4-0-6___3.wav,11884,1.4,2.1,1,6,0,Not_a_drone
31323-3-0-20___3.wav,7904,1.4,2.1,1,6,0,Not_a_drone
silence251___1.wav,12304,0.0,0.7,1,2,0,Not_a_drone
pink_noise002___5.wav,12028,2.8,3.5,1,6,0,Not_a_drone
4-172500-A-274___1.wav,8743,0.0,0.7,1,7,0,Not_a_drone
5-235893-A-284___1.wav,11345,0.0,0.7,1,2,0,Not_a_drone
Membo_0_040-membo_004____1.wav,566,0.0,0.7,1,1,1,Drone
5-215005-A-323___1.wav,10944,0.0,0.7,1,3,0,Not_a_drone
46669-4-0-30___2.wav,9840,0.7,1.4,1,6,0,Not_a_drone
196400-6-0-0___2.wav,3846,0.7,1.4,1,7,0,Not_a_drone
hand_fan___161.wav,12022,112.0,112.7,1,2,0,Not_a_drone
zz_g7___82.wav,1364,56.7,57.400000000000006,1,6,1,Drone
4-175025-A-342___1.wav,8831,0.0,0.7,1,3,0,Not_a_drone
176787-5-0-13___3.wav,3660,1.4,2.1,1,7,0,Not_a_drone
5m(4) (1)___11.wav,44,7.0,7.7,1,1,1,Drone
mixed_5-bebop_001____1.wav,905,0.0,0.7,1,7,1,Drone
mixed_membo_35-membo_004____1.wav,1163,0.0,0.7,1,4,1,Drone
running_tap005___5.wav,12043,2.8,3.5,1,9,0,Not_a_drone
3-144253-A-291___1.wav,6698,0.0,0.7,1,10,0,Not_a_drone
4-182369-A-122___1.wav,9021,0.0,0.7,1,3,0,Not_a_drone
doing_the_dishes005___6.wav,11994,3.5,4.2,1,4,0,Not_a_drone
mixed_32-bebop_004____1.wav,856,0.0,0.7,1,8,1,Drone
r_l_30m_G7___3.wav,1354,1.4,2.1,1,5,1,Drone
5-212736-A-173___1.wav,10879,0.0,0.7,1,9,0,Not_a_drone
free_5m_G6___6.wav,435,3.5,4.2,1,8,1,Drone
55020-4-0-9___4.wav,11850,2.1,2.8,1,2,0,Not_a_drone
3-164594-A-151___1.wav,7313,0.0,0.7,1,4,0,Not_a_drone
zz_u_d_1___1.wav,1369,0.0,0.7,1,7,1,Drone
2-52789-A-40___1.wav,5149,0.0,0.7,1,3,0,Not_a_drone
mixed_46-bebop_000____1.wav,884,0.0,0.7,1,8,1,Drone
electric_toothbrush___29.wav,12008,19.6,20.3,1,5,0,Not_a_drone
zz_g7___69.wav,1364,47.6,48.3,1,3,1,Drone
4-133047-B-51___1.wav,8125,0.0,0.7,1,4,0,Not_a_drone
3-203377-A-390___1.wav,7607,0.0,0.7,1,6,0,Not_a_drone
2-106073-A-361___1.wav,4055,0.0,0.7,1,7,0,Not_a_drone
2-61311-A-122___1.wav,5236,0.0,0.7,1,3,0,Not_a_drone
5-209989-A-221___1.wav,10802,0.0,0.7,1,10,0,Not_a_drone
hand_fan___47.wav,12022,32.2,32.900000000000006,1,6,0,Not_a_drone
103074-7-3-3___2.wav,3293,0.7,1.4,1,4,0,Not_a_drone
177621-0-0-120___1.wav,3693,0.0,0.7,1,10,0,Not_a_drone
3-144128-A-232___1.wav,6689,0.0,0.7,1,4,0,Not_a_drone
1-32318-A-00___1.wav,2180,0.0,0.7,1,6,0,Not_a_drone
15m(6)___39.wav,27,26.6,27.3,1,10,1,Drone
15m(10)___25.wav,25,16.8,17.5,1,6,1,Drone
silence279___1.wav,12332,0.0,0.7,1,2,0,Not_a_drone
157867-8-0-19___2.wav,3535,0.7,1.4,1,7,0,Not_a_drone
1-36397-A-233___1.wav,2263,0.0,0.7,1,3,0,Not_a_drone
176257-3-0-0___1.wav,3642,0.0,0.7,1,4,0,Not_a_drone
98223-7-9-0___1.wav,11982,0.0,0.7,1,6,0,Not_a_drone
shaver___38.wav,12051,25.9,26.6,1,9,0,Not_a_drone
shaver___147.wav,12051,102.2,102.9,1,8,0,Not_a_drone
hovering_5m_G8___30.wav,442,20.3,21.0,1,7,1,Drone
1-23706-A-491___1.wav,1936,0.0,0.7,1,1,0,Not_a_drone
2-126756-A-294___1.wav,4553,0.0,0.7,1,4,0,Not_a_drone
2-109374-A-160___1.wav,4184,0.0,0.7,1,8,0,Not_a_drone
2-81190-A-344___1.wav,5563,0.0,0.7,1,1,0,Not_a_drone
d3___63.wav,369,43.4,44.1,1,8,1,Drone
4-189836-A-221___1.wav,9285,0.0,0.7,1,1,0,Not_a_drone
B_S2_D1_088-bebop_002____1.wav,143,0.0,0.7,1,8,1,Drone
4-165845-A-451___1.wav,8575,0.0,0.7,1,3,0,Not_a_drone
zz_g7___70.wav,1364,48.3,49.0,1,5,1,Drone
3-87936-B-462___1.wav,7809,0.0,0.7,1,6,0,Not_a_drone
zz_g4___51.wav,1361,35.0,35.7,1,8,1,Drone
5-235593-A-230___1.wav,11321,0.0,0.7,1,5,0,Not_a_drone
2-78651-A-441___1.wav,5515,0.0,0.7,1,8,0,Not_a_drone
Membo_0_009-membo_004____1.wav,496,0.0,0.7,1,8,1,Drone
4-126046-A-184___1.wav,8068,0.0,0.7,1,4,0,Not_a_drone
72579-3-0-2___4.wav,11913,2.1,2.8,1,1,0,Not_a_drone
shaver___119.wav,12051,82.6,83.3,1,2,0,Not_a_drone
177621-0-0-2___4.wav,3700,2.1,2.8,1,2,0,Not_a_drone
Membo_1_043-membo_003____1.wav,635,0.0,0.7,1,10,1,Drone
21684-9-0-25___4.wav,5873,2.1,2.8,1,4,0,Not_a_drone
silence057___1.wav,12110,0.0,0.7,1,8,0,Not_a_drone
176787-5-0-29___5.wav,3677,2.8,3.5,1,1,0,Not_a_drone
zz_g6___147.wav,1363,102.2,102.9,1,5,1,Drone
157867-8-0-18___3.wav,3534,1.4,2.1,1,2,0,Not_a_drone
5-200339-A-12___1.wav,10598,0.0,0.7,1,4,0,Not_a_drone
doing_the_dishes003___7.wav,11992,4.2,4.9,1,1,0,Not_a_drone
4-198360-C-492___1.wav,9461,0.0,0.7,1,1,0,Not_a_drone
3-104761-B-72___1.wav,6019,0.0,0.7,1,8,0,Not_a_drone
5-254832-B-153___1.wav,11699,0.0,0.7,1,6,0,Not_a_drone
5-201172-A-461___1.wav,10617,0.0,0.7,1,6,0,Not_a_drone
zz_l_r_2___20.wav,1366,13.3,14.0,1,10,1,Drone
3-164592-A-153___1.wav,7305,0.0,0.7,1,1,0,Not_a_drone
mixed_membo_43-membo_001____1.wav,1205,0.0,0.7,1,1,1,Drone
mixed_53-bebop_002____1.wav,926,0.0,0.7,1,6,1,Drone
free_10m_G6___34.wav,431,23.1,23.8,1,6,1,Drone
u2___74.wav,12353,51.1,51.8,1,7,0,Not_a_drone
3-155583-A-142___1.wav,7094,0.0,0.7,1,6,0,Not_a_drone
mixed_membo_40-membo_001____1.wav,1190,0.0,0.7,1,1,1,Drone
4-182395-A-02___1.wav,9026,0.0,0.7,1,1,0,Not_a_drone
4-178881-A-452___1.wav,8896,0.0,0.7,1,5,0,Not_a_drone
3-185313-A-311___1.wav,7523,0.0,0.7,1,3,0,Not_a_drone
176714-2-0-40___3.wav,3652,1.4,2.1,1,8,0,Not_a_drone
71087-4-0-0___5.wav,11906,2.8,3.5,1,5,0,Not_a_drone
4-182795-A-140___1.wav,9039,0.0,0.7,1,9,0,Not_a_drone
5-205090-A-324___1.wav,10705,0.0,0.7,1,3,0,Not_a_drone
3-166326-A-150___1.wav,7352,0.0,0.7,1,1,0,Not_a_drone
exercise_bike001___7.wav,12010,4.2,4.9,1,7,0,Not_a_drone
3-136288-A-03___1.wav,6520,0.0,0.7,1,6,0,Not_a_drone
3-151081-A-200___1.wav,6882,0.0,0.7,1,8,0,Not_a_drone
10m(6)___28.wav,18,18.9,19.6,1,2,1,Drone
2-50667-B-413___1.wav,5097,0.0,0.7,1,9,0,Not_a_drone
4-107120-A-331___1.wav,7935,0.0,0.7,1,6,0,Not_a_drone
pink_noise004___1.wav,12030,0.0,0.7,1,8,0,Not_a_drone
2-134700-A-382___1.wav,4626,0.0,0.7,1,4,0,Not_a_drone
hoovering_20m_G10___27.wav,438,18.2,18.9,1,6,1,Drone
Membo_2_014-membo_002____1.wav,679,0.0,0.7,1,7,1,Drone
103074-7-1-1___1.wav,3283,0.0,0.7,1,2,0,Not_a_drone
4-171652-A-444___1.wav,8708,0.0,0.7,1,2,0,Not_a_drone
157867-8-0-3___5.wav,3547,2.8,3.5,1,7,0,Not_a_drone
5m(4) (1)___16.wav,44,10.5,11.2,1,4,1,Drone
180937-7-2-1___5.wav,3745,2.8,3.5,1,5,0,Not_a_drone
5-133989-B-421___1.wav,9927,0.0,0.7,1,4,0,Not_a_drone
176787-5-0-2___1.wav,3678,0.0,0.7,1,5,0,Not_a_drone
159738-8-0-0___1.wav,3554,0.0,0.7,1,6,0,Not_a_drone
57320-0-0-15___4.wav,11855,2.1,2.8,1,3,0,Not_a_drone
3-100018-A-181___1.wav,5903,0.0,0.7,1,5,0,Not_a_drone
3-147965-A-120___1.wav,6812,0.0,0.7,1,4,0,Not_a_drone
U_D_10m_G7___3.wav,1356,1.4,2.1,1,2,1,Drone
doing_the_dishes015___5.wav,12004,2.8,3.5,1,7,0,Not_a_drone
161702-9-0-37___4.wav,3584,2.1,2.8,1,2,0,Not_a_drone
4-119648-D-484___1.wav,8008,0.0,0.7,1,8,0,Not_a_drone
197318-6-8-0___1.wav,3862,0.0,0.7,1,6,0,Not_a_drone
151977-0-0-1___3.wav,3506,1.4,2.1,1,3,0,Not_a_drone
4-183992-A-03___1.wav,9067,0.0,0.7,1,2,0,Not_a_drone
2-61618-A-460___1.wav,5239,0.0,0.7,1,3,0,Not_a_drone
151977-0-0-2___5.wav,3507,2.8,3.5,1,6,0,Not_a_drone
2-78799-A-470___1.wav,5524,0.0,0.7,1,9,0,Not_a_drone
1-51805-E-330___1.wav,2605,0.0,0.7,1,8,0,Not_a_drone
mixed_membo_17-membo_000____1.wav,1059,0.0,0.7,1,9,1,Drone
3-87936-B-463___1.wav,7810,0.0,0.7,1,10,0,Not_a_drone
180937-7-4-7___2.wav,3797,0.7,1.4,1,10,0,Not_a_drone
5-187201-B-44___1.wav,10290,0.0,0.7,1,6,0,Not_a_drone
5-223099-B-322___1.wav,11188,0.0,0.7,1,6,0,Not_a_drone
151977-0-0-13___2.wav,3505,0.7,1.4,1,6,0,Not_a_drone
5-195557-A-193___1.wav,10439,0.0,0.7,1,7,0,Not_a_drone
4-177835-A-243___1.wav,8887,0.0,0.7,1,10,0,Not_a_drone
4-176638-A-431___1.wav,8865,0.0,0.7,1,2,0,Not_a_drone
15m(6)___28.wav,27,18.9,19.6,1,1,1,Drone
24074-1-0-8___2.wav,5894,0.7,1.4,1,2,0,Not_a_drone
203356-3-0-0___5.wav,5864,2.8,3.5,1,8,0,Not_a_drone
118279-8-0-3___4.wav,3375,2.1,2.8,1,10,0,Not_a_drone
shower___6.wav,12052,3.5,4.2,1,8,0,Not_a_drone
5-193473-B-120___1.wav,10376,0.0,0.7,1,10,0,Not_a_drone
U_P_5m_G6___37.wav,1358,25.2,25.9,1,6,1,Drone
3-142005-A-101___1.wav,6613,0.0,0.7,1,3,0,Not_a_drone
46669-4-0-48___2.wav,9850,0.7,1.4,1,7,0,Not_a_drone
5-209719-A-244___1.wav,10795,0.0,0.7,1,2,0,Not_a_drone
r_l_20m_G7___14.wav,1353,9.1,9.8,1,9,1,Drone
1-155858-C-252___1.wav,1542,0.0,0.7,1,7,0,Not_a_drone
172314-9-0-51___4.wav,3617,2.1,2.8,1,6,0,Not_a_drone
2-152895-A-314___1.wav,4758,0.0,0.7,1,10,0,Not_a_drone
180937-7-1-1___1.wav,3734,0.0,0.7,1,3,0,Not_a_drone
1-27405-A-281___1.wav,2056,0.0,0.7,1,10,0,Not_a_drone
2-84693-A-491___1.wav,5655,0.0,0.7,1,5,0,Not_a_drone
5-103421-A-21___1.wav,9882,0.0,0.7,1,4,0,Not_a_drone
3-140199-D-83___1.wav,6580,0.0,0.7,1,4,0,Not_a_drone
1-28135-B-112___1.wav,2077,0.0,0.7,1,7,0,Not_a_drone
113205-5-1-1___1.wav,3350,0.0,0.7,1,3,0,Not_a_drone
4-189828-A-220___1.wav,9259,0.0,0.7,1,2,0,Not_a_drone
113205-5-1-0___4.wav,3349,2.1,2.8,1,9,0,Not_a_drone
180937-7-2-8___2.wav,3752,0.7,1.4,1,7,0,Not_a_drone
2-61618-A-462___1.wav,5241,0.0,0.7,1,7,0,Not_a_drone
176787-5-0-0___3.wav,3656,1.4,2.1,1,10,0,Not_a_drone
d4___33.wav,370,22.4,23.1,1,10,1,Drone
2-120218-A-302___1.wav,4416,0.0,0.7,1,3,0,Not_a_drone
silence031___1.wav,12084,0.0,0.7,1,2,0,Not_a_drone
20m (1)___25.wav,31,16.8,17.5,1,6,1,Drone
137156-9-0-28___2.wav,3442,0.7,1.4,1,6,0,Not_a_drone
2-262579-A-451___1.wav,4960,0.0,0.7,1,3,0,Not_a_drone
1-31836-A-43___1.wav,2173,0.0,0.7,1,7,0,Not_a_drone
176714-2-0-51___3.wav,3653,1.4,2.1,1,3,0,Not_a_drone
zz_g5___9.wav,1362,5.6,6.3,1,3,1,Drone
3-108677-A-183___1.wav,6065,0.0,0.7,1,9,0,Not_a_drone
165067-2-0-111___4.wav,3600,2.1,2.8,1,1,0,Not_a_drone
1-24524-C-192___1.wav,1972,0.0,0.7,1,2,0,Not_a_drone
1-40967-A-284___1.wav,2344,0.0,0.7,1,8,0,Not_a_drone
d4___29.wav,370,19.6,20.3,1,2,1,Drone
hand_fan___5.wav,12022,2.8,3.5,1,1,0,Not_a_drone
1-79236-A-364___1.wav,3084,0.0,0.7,1,4,0,Not_a_drone
4-163608-B-163___1.wav,8477,0.0,0.7,1,1,0,Not_a_drone
4-136381-A-91___1.wav,8150,0.0,0.7,1,2,0,Not_a_drone
15m(10)___3.wav,25,1.4,2.1,1,4,1,Drone
d2___67.wav,368,46.2,46.900000000000006,1,9,1,Drone
161702-9-0-26___5.wav,3582,2.8,3.5,1,1,0,Not_a_drone
2-80482-A-200___1.wav,5544,0.0,0.7,1,10,0,Not_a_drone
3-51731-B-423___1.wav,7720,0.0,0.7,1,10,0,Not_a_drone
4-180453-A-172___1.wav,8921,0.0,0.7,1,3,0,Not_a_drone
10m(4)___13.wav,16,8.4,9.1,1,4,1,Drone
3-126391-A-274___1.wav,6371,0.0,0.7,1,4,0,Not_a_drone
zz_g6___100.wav,1363,69.3,70.0,1,8,1,Drone
hoveering_30m_G10___29.wav,441,19.6,20.3,1,2,1,Drone
2-128465-B-431___1.wav,4570,0.0,0.7,1,1,0,Not_a_drone
65749-3-1-24___4.wav,11897,2.1,2.8,1,5,0,Not_a_drone
electric_toothbrush___34.wav,12008,23.1,23.8,1,2,0,Not_a_drone
5-193473-B-121___1.wav,10377,0.0,0.7,1,1,0,Not_a_drone
108362-2-0-9___1.wav,3347,0.0,0.7,1,1,0,Not_a_drone
zz_g4___41.wav,1361,28.0,28.7,1,3,1,Drone
2-141563-A-392___1.wav,4701,0.0,0.7,1,3,0,Not_a_drone
2-28314-B-124___1.wav,4973,0.0,0.7,1,8,0,Not_a_drone
22962-4-0-2___5.wav,5881,2.8,3.5,1,1,0,Not_a_drone
zz_l_r_2___15.wav,1366,9.8,10.5,1,8,1,Drone
159738-8-0-2___3.wav,3566,1.4,2.1,1,10,0,Not_a_drone
78360-4-0-17___1.wav,11940,0.0,0.7,1,7,0,Not_a_drone
3-92637-A-183___1.wav,7815,0.0,0.7,1,1,0,Not_a_drone
134717-0-0-5___2.wav,3429,0.7,1.4,1,7,0,Not_a_drone
2-106881-A-393___1.wav,4077,0.0,0.7,1,3,0,Not_a_drone
zz_g7___67.wav,1364,46.2,46.900000000000006,1,2,1,Drone
57320-0-0-38___1.wav,11866,0.0,0.7,1,6,0,Not_a_drone
2-72547-B-144___1.wav,5393,0.0,0.7,1,1,0,Not_a_drone
Recording (16)___7.wav,1351,4.2,4.9,1,8,1,Drone
1-181071-B-401___1.wav,1696,0.0,0.7,1,7,0,Not_a_drone
30823-8-0-0___2.wav,7902,0.7,1.4,1,2,0,Not_a_drone
46669-4-0-33___5.wav,9843,2.8,3.5,1,6,0,Not_a_drone
FlyingDroneSoundEffect___31.wav,430,21.0,21.7,1,2,1,Drone
10m(4)___1.wav,16,0.0,0.7,1,3,1,Drone
5-235671-A-381___1.wav,11332,0.0,0.7,1,7,0,Not_a_drone
2-114254-A-302___1.wav,4251,0.0,0.7,1,1,0,Not_a_drone
46669-4-0-3___4.wav,9848,2.1,2.8,1,1,0,Not_a_drone
shower___132.wav,12052,91.7,92.4,1,5,0,Not_a_drone
Membo_0_041-membo_004____1.wav,571,0.0,0.7,1,1,1,Drone
white_noise000___4.wav,12355,2.1,2.8,1,8,0,Not_a_drone
5-242711-A-91___1.wav,11422,0.0,0.7,1,10,0,Not_a_drone
1-64398-B-413___1.wav,2898,0.0,0.7,1,3,0,Not_a_drone
155310-3-0-0___4.wav,3521,2.1,2.770022675736961,1,9,0,Not_a_drone
zz_g6___17.wav,1363,11.2,11.9,1,4,1,Drone
2-28314-B-120___1.wav,4969,0.0,0.7,1,8,0,Not_a_drone
1-17585-A-70___1.wav,1655,0.0,0.7,1,2,0,Not_a_drone
20m(19)___3.wav,33,1.4,2.1,1,1,1,Drone
24074-1-0-10___2.wav,5883,0.7,1.4,1,5,0,Not_a_drone
4-191327-A-384___1.wav,9318,0.0,0.7,1,10,0,Not_a_drone
zz_g4___103.wav,1361,71.4,72.10000000000001,1,8,1,Drone
3-116135-A-14___1.wav,6156,0.0,0.7,1,6,0,Not_a_drone
5-177957-D-404___1.wav,10140,0.0,0.7,1,8,0,Not_a_drone
4-144468-A-272___1.wav,8201,0.0,0.7,1,8,0,Not_a_drone
running_tap003___5.wav,12041,2.8,3.5,1,8,0,Not_a_drone
2-158746-D-22___1.wav,4801,0.0,0.7,1,5,0,Not_a_drone
u_d_30m_G7___17.wav,1357,11.2,11.9,1,5,1,Drone
silence128___1.wav,12181,0.0,0.7,1,5,0,Not_a_drone
u2___75.wav,12353,51.8,52.5,1,9,0,Not_a_drone
139951-9-0-33___3.wav,3462,1.4,2.1,1,4,0,Not_a_drone
2-100786-A-10___1.wav,3869,0.0,0.7,1,8,0,Not_a_drone
1-121951-A-84___1.wav,1515,0.0,0.7,1,5,0,Not_a_drone
1-76831-C-423___1.wav,3043,0.0,0.7,1,9,0,Not_a_drone
3-132852-A-101___1.wav,6468,0.0,0.7,1,9,0,Not_a_drone
4-182034-A-302___1.wav,8991,0.0,0.7,1,3,0,Not_a_drone
2-106019-A-134___1.wav,4048,0.0,0.7,1,8,0,Not_a_drone
203440-3-0-6___3.wav,5871,1.4,2.1,1,1,0,Not_a_drone
free_30m_g7-10___36.wav,433,24.5,25.2,1,8,1,Drone
free_30m_g7-10___32.wav,433,21.7,22.4,1,1,1,Drone
2-122066-A-451___1.wav,4450,0.0,0.7,1,10,0,Not_a_drone
electric_toothbrush___92.wav,12008,63.7,64.4,1,10,0,Not_a_drone
1-211527-C-203___1.wav,1863,0.0,0.7,1,10,0,Not_a_drone
99180-9-0-48___1.wav,11986,0.0,0.7,1,8,0,Not_a_drone
3-253081-A-23___1.wav,7670,0.0,0.7,1,6,0,Not_a_drone
hoveering_30m_G10___21.wav,441,14.0,14.7,1,10,1,Drone
silence029___1.wav,12082,0.0,0.7,1,6,0,Not_a_drone
2-140147-A-380___1.wav,4689,0.0,0.7,1,1,0,Not_a_drone
B_S2_D1_128-bebop_003____1.wav,344,0.0,0.7,1,6,1,Drone
silence067___1.wav,12120,0.0,0.7,1,1,0,Not_a_drone
1-23996-B-352___1.wav,1947,0.0,0.7,1,8,0,Not_a_drone
5-198321-A-102___1.wav,10493,0.0,0.7,1,3,0,Not_a_drone
3-155234-A-434___1.wav,7056,0.0,0.7,1,4,0,Not_a_drone
mixed_membo_54-membo_002____1.wav,1266,0.0,0.7,1,6,1,Drone
mixed_28-bebop_002____1.wav,829,0.0,0.7,1,1,1,Drone
3-102583-B-493___1.wav,5935,0.0,0.7,1,9,0,Not_a_drone
electric_toothbrush___156.wav,12008,108.5,109.2,1,6,0,Not_a_drone
2-84965-A-233___1.wav,5667,0.0,0.7,1,6,0,Not_a_drone
3-137152-A-13___1.wav,6535,0.0,0.7,1,4,0,Not_a_drone
5-223810-A-354___1.wav,11210,0.0,0.7,1,3,0,Not_a_drone
electric_toothbrush___101.wav,12008,70.0,70.7,1,10,0,Not_a_drone
118279-8-0-4___3.wav,3376,1.4,2.1,1,5,0,Not_a_drone
1-51805-A-332___1.wav,2587,0.0,0.7,1,5,0,Not_a_drone
3-132601-A-243___1.wav,6455,0.0,0.7,1,1,0,Not_a_drone
5-198891-B-84___1.wav,10550,0.0,0.7,1,6,0,Not_a_drone
free_20m_G7___4.wav,432,2.1,2.8,1,2,1,Drone
white_noise009___6.wav,12364,3.5,4.2,1,7,0,Not_a_drone
Recording (16)___3.wav,1351,1.4,2.1,1,7,1,Drone
26270-9-0-30___4.wav,5898,2.1,2.8,1,6,0,Not_a_drone
2-37806-D-402___1.wav,5026,0.0,0.7,1,8,0,Not_a_drone
zz_g4___45.wav,1361,30.8,31.5,1,10,1,Drone
135776-2-0-50___4.wav,3438,2.1,2.8,1,3,0,Not_a_drone
avata1___55.wav,52,37.8,38.5,1,5,1,Drone
5-245040-A-353___1.wav,11544,0.0,0.7,1,3,0,Not_a_drone
pink_noise000___6.wav,12026,3.5,4.2,1,3,0,Not_a_drone
78360-4-0-5___2.wav,11951,0.7,1.4,1,9,0,Not_a_drone
B_S2_D1_076-bebop_004____1.wav,85,0.0,0.7,1,3,1,Drone
3-120526-A-372___1.wav,6279,0.0,0.7,1,10,0,Not_a_drone
1-208757-E-24___1.wav,1849,0.0,0.7,1,6,0,Not_a_drone
135776-2-0-49___5.wav,3437,2.8,3.5,1,4,0,Not_a_drone
3-164216-A-62___1.wav,7289,0.0,0.7,1,10,0,Not_a_drone
no_drone___51.wav,12025,35.0,35.7,1,3,0,Not_a_drone
no_drone___38.wav,12025,25.9,26.6,1,7,0,Not_a_drone
shower___70.wav,12052,48.3,49.0,1,10,0,Not_a_drone
106905-8-0-3___1.wav,3332,0.0,0.7,1,3,0,Not_a_drone
electric_toothbrush___139.wav,12008,96.6,97.3,1,7,0,Not_a_drone
1-24524-B-193___1.wav,1968,0.0,0.7,1,6,0,Not_a_drone
4-218199-G-351___1.wav,9651,0.0,0.7,1,4,0,Not_a_drone
shower___88.wav,12052,60.9,61.6,1,2,0,Not_a_drone
4-176914-A-234___1.wav,8873,0.0,0.7,1,9,0,Not_a_drone
146186-5-0-8___2.wav,3488,0.7,1.4,1,2,0,Not_a_drone
72261-3-0-27___5.wav,11910,2.8,3.5,1,5,0,Not_a_drone
mixed_32-bebop_000____1.wav,852,0.0,0.7,1,4,1,Drone
3-129264-A-92___1.wav,6414,0.0,0.7,1,8,0,Not_a_drone
FlyingDroneSoundEffect___43.wav,430,29.4,30.1,1,1,1,Drone
5-209992-B-442___1.wav,10813,0.0,0.7,1,8,0,Not_a_drone
40722-8-0-7___2.wav,9822,0.7,1.4,1,5,0,Not_a_drone
5m(4) (1)___2.wav,44,0.7,1.4,1,6,1,Drone
2-135649-C-450___1.wav,4644,0.0,0.7,1,4,0,Not_a_drone
electric_toothbrush___62.wav,12008,42.7,43.400000000000006,1,8,0,Not_a_drone
55020-4-0-9___2.wav,11850,0.7,1.4,1,6,0,Not_a_drone
180937-7-4-6___5.wav,3796,2.8,3.5,1,2,0,Not_a_drone
hand_fan___89.wav,12022,61.6,62.3,1,7,0,Not_a_drone
10m(5)___6.wav,17,3.5,4.2,1,3,1,Drone
